Unnamed: 0,SMILES,Fluorescence_Oscillator_Strength
7743,CCOc1c(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(Cl)cc1-c1c(F)c(F)c(-c2c(F)c(F)c(-c3cc(Cl)cc(-c4ccc(N(c5ccccc5)c5ccc(-c6ccccc6)cc5)cc4)c3OCC)c(F)c2F)c(F)c1F,-0.024425167
7744,Cn1ccc2cc(-c3cc(-c4ccc(/C=C/c5ccc(-c6cc(-c7ccc8c(ccn8C)c7)no6)cc5)cc4)on3)ccc21,-1.634996005
7745,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ncccc4-c4ccc(-c5cccnc5-c5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5)c(C(F)(F)F)c4)cc3)c2c1,-0.002868279
7746,Cc1cnc(-c2ccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)cc2C)c(-c2ccc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)cc2C)c1,-0.032021477
7747,CCc1cc(-c2cc(C)cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c(CC)cc1-c1cc(C)cc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)c1,-0.026302386
7748,Fc1cc(-c2ccccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ccc1-c1ccccc1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-0.022493616
7749,Oc1cc(-c2cc3cc(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)ccc3o2)c(O)cc1-c1cc2cc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)ccc2o1,-2.436144338
7750,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3-c3cc(OCCCCCCC(=O)O)cc(-c4cc(C(F)(F)F)ccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c3)cc2)cc1,-0.031213997
7751,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3cc(F)cc(-c4ccc(-c5ccc(-c6ccc(-c7cc(F)cc(-c8ccc(N(c9ccc(OC)cc9)c9ccc(OC)cc9)cc8)c7)cc6)cc5)cc4)c3)cc2)cc1,-0.101959181
7752,COC(=O)c1ccccc1N(c1ccc(-c2ccc(/C=C/c3[nH]c4nc[nH]c(=O)c4c3/C=C/c3ccc(-c4ccc(N(c5cccc(C(F)(F)F)c5)c5ccccc5C(=O)OC)cc4)cc3)cc2)cc1)c1cccc(C(F)(F)F)c1,-0.16314088
7753,COc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2cocc2-c2cc(OC)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2)c1,-0.100704493
7754,CCn1c2ccccc2c2cc(-c3ccc(C)c(F)c3-c3ccc(C(N)=O)c(-c4c(-c5ccc6c(c5)c5ccccc5n6CC)ccc(C)c4F)n3)ccc21,-0.018959619
7755,Fc1c(F)c(-c2sc3ccccc3c2-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)c(F)c(F)c1-c1sc2ccccc2c1-c1ccc(N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,-0.135605306
7756,CCOC(=O)c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(-c2cccc(OC)c2-c2cc(C(=O)OCC)cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)c2)c1,-0.020778855
7757,CCn1c2ccccc2c2cc(-c3cnccc3-c3cnc(N)c(-c4ccncc4-c4ccc5c(c4)c4ccccc4n5CC)n3)ccc21,-0.002806693
7758,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(/C=C/c2ccc(/C=C/c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c(C)c2C)cc1,-1.393563012
7759,Cc1cc(-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc(C)c2F)ncc1-c1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)ccc(C)c1F,-0.012067122
7760,c1ccc2c(c1)Sc1ccccc1N2c1ccc(-c2ccccc2-c2cc(C3CCCCC3)c(-c3ccccc3-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)s2)cc1,-0.011963258
7761,CCOC(=O)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)oc1-c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,-1.754763034
7762,CCCCCCc1cc(-c2cc(-c3ccc(N4c5ccccc5Sc5ccc(OC)cc54)cc3)cc(C(F)(F)F)c2)c(CCCCCC)cc1-c1cc(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)cc(C(F)(F)F)c1,-1.377112577
7763,O=C(O)c1cc(-c2ccc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)s2)c(-c2ccc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)s2)o1,-0.097083593
7764,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3-c3scc(C)c3-c3cc(C(F)(F)F)ccc3-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)cc1,-0.058856889
7765,Cc1csc(-c2cc(-c3ccc(N(C)C)c4ccccc34)c3ccccc3c2F)c1-c1cc(-c2ccc(N(C)C)c3ccccc23)c2ccccc2c1F,-0.047073905
7766,CC(C)(C)OC(=O)n1ccc2cc(-c3cncc(-c4ccc(-c5ccc(-c6cncc(-c7ccc8c(ccn8C(=O)OC(C)(C)C)c7)c6)cc5N)c(N)c4)c3)ccc21,-0.679784615
7767,COc1ccc2c3ccccc3n(-c3ccc(-c4ccccc4-c4cc(C)cc(-c5ccccc5-c5ccc(-n6c7ccccc7c7ccc(OC)cc76)cc5)c4OC)cc3)c2c1,-0.160431726
7768,CCCCCCN1c2ccc(-c3cc(-c4ccc(N(C)C)cc4)ccc3F)cc2Sc2cc(-c3cc(-c4ccc(N(C)C)cc4)ccc3F)ccc21,-0.223741213
7769,Fc1ccc(-c2ccc(-n3ccnc3)cc2)cc1-c1cc(-c2cc(-c3ccc(-n4ccnc4)cc3)ccc2F)c2nccn2c1,-0.124723982
7770,Cn1cnc2ccc(-c3ccc(-c4c5ccccc5c(-c5c6ccccc6c(-c6ccc(-c7ccc8ncn(C)c8c7)cc6)c6ccccc56)c5ccccc45)cc3)cc21,-0.025141381
7771,CN(C)c1ccc(-c2cc(-c3c(F)c(F)c(F)c(-c4cc(-c5ccc(N(C)C)cc5)c5ccccc5c4F)c3F)c(F)c3ccccc23)cc1,-0.095345651
7772,Cc1cc(-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)c(C)cc1-c1ccc(/C=C/c2ccc(-c3cc(C)c(-c4ccc5c6ccccc6n(-c6ccccc6)c5c4)cc3C)cc2)cc1,-2.738570133
7773,CC(C)(C)OC(=O)n1ccc2cc(-c3cscc3-c3sc(-c4cscc4-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)c4c3OCCO4)ccc21,-0.23029235
7774,Cc1c(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cccc1-c1cc2c(c(-c3cccc(-c4cccc(-n5c6ccccc6c6ccccc65)c4)c3C)c1)NC(=O)C2=O,-0.000164648
7775,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(F)cc(-c5cc(C)c(-c6cc(F)cc(-c7ccc(-n8c9ccccc9c9ccc(OC)cc98)cc7)c6)s5)c4)cc3)c2c1,-0.020780281
7776,Cc1cc(-c2ccnc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c2)ncc1-c1ccnc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)c1,-0.081798636
7777,OCc1cc(-c2ccc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)s3)s2)cc(-c2ccc(-c3ccc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)s3)s2)c1,-0.069286475
7778,Cn1ccc2cc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccc5c(ccn5C)c4)c4ccccc34)ccc21,-0.091688654
7779,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc(-c2cccc(F)c2-c2cccc(-c3c(F)cccc3-c3ccc(-n4c5ccc(C)cc5c5cc(C)ccc54)cc3)c2C#N)cc1,-0.038424936
7780,Cc1cc(-c2ccc(-c3ccc(-c4ccc(-c5cc(C)cc(-c6ccc7c(c6)c6cc(-c8ccccc8)ccc6n7-c6ccccc6)c5)cc4)cc3)cc2)cc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1,-0.005886563
7781,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c(-c4cccc(-c5sc6ccccc6c5-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)n4)sc4ccccc34)cc2)cc1,-0.070145417
7782,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(OC)cc3-c3cc(-c4cc(OC)ccc4-c4ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc4)c(N)nn3)cc2)cc1,-0.016771855
7783,Cn1ccc2cc(-c3ccc(-c4ccc(-c5cc(F)cc(-c6ccc(-c7ccc(-c8ccc9c(ccn9C)c8)s7)s6)c5N)s4)s3)ccc21,-1.304585275
7784,Cn1nnc(-c2cccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2)c1-c1cccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1,-0.021066105
7785,Cc1cc(-c2cncc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2)ccc1-c1cncc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c1,-0.951597058
7786,CCn1c2ccccc2c2cc(-c3cc(-c4cc(C(=O)O)c(-c5ccnc(-c6ccc7c(c6)c6ccccc6n7CC)c5)cc4C(=O)O)ccn3)ccc21,-0.032532699
7787,CCCCCCc1c(-c2cc(C)c(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)cc2C)sc(-c2cc(C)c(-c3ccc(-n4c5ccccc5c(=O)c5ccccc54)cc3)cc2C)c1CCCCCC,-1.41E-05
7788,O=c1[nH]cnc2[nH]c(-c3sc4ccccc4c3-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c(-c3sc4ccccc4c3-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c12,-0.019701992
7789,Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)ccc1-c1nnc(-c2ccc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc2C)s1,-0.247109642
7790,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cc(-c3cc4nc[nH]c4c(-c4cc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)cc(C(F)(F)F)c4)c3N)cc(C(F)(F)F)c2)cc1,-0.097217376
7791,COC(=O)c1cc(-c2ccncc2-c2ccc3c4ccccc4n(-c4ccccc4)c3c2)cnc1-c1ccncc1-c1ccc2c3ccccc3n(-c3ccccc3)c2c1,-0.002455828
7792,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2cnccc2-c2ccc(-c3ccncc3-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)c3ccccc23)cc1,-0.018735025
7793,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(/C=C/c5cnc(OC)c(/C=C/c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)cc6)c5)cc4)cc3)c2c1,-0.001652115
7794,c1cnc(-c2ccc(-n3ccnc3)cc2)c(-c2ccc(-c3cccnc3-c3ccc(-n4ccnc4)cc3)cc2)c1,-0.097039722
7795,Cc1cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)ccc1-c1ccc(C)c(-c2ccc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)cc2C)c1,-0.004154383
7796,N#Cc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1-c1cccc(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)ccc2C#N)c1,-0.009338201
7797,COc1ccc2c(c1)N(c1ccc(-c3cccc(-c4cn(C(C)(C)C)nc4-c4cccc(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)c4C)c3C)cc1)c1ccccc1S2,-0.00019619
7798,COc1cc(-c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)cc(C)c2F)ncc1-c1cc(-c2ccc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc2)cc(C)c1F,-0.16739905
7799,CC(C)(C)OC(=O)N(c1ccccc1)c1ccc(-c2ccccc2-c2ccccc2-c2cc(F)cc(-c3ccccc3-c3ccccc3-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)c2O)cc1,-0.05587624
7800,CCOC(=O)c1cc(-c2cc(Cl)cc(-c3ccc(N4c5ccccc5Sc5ccc(C(F)(F)F)cc54)cc3)c2OCC)oc1-c1cc(Cl)cc(-c2ccc(N3c4ccccc4Sc4ccc(C(F)(F)F)cc43)cc2)c1OCC,-0.002010941
7801,Cc1cc(-c2ccc(N(C(=O)OC(C)(C)C)c3ccccc3)cc2)cc(-c2cc3nsnc3cc2-c2cc(-c3ccc(N(C(=O)OC(C)(C)C)c4ccccc4)cc3)cc(C)c2F)c1F,-0.001756933
7802,Cc1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c(-c2ccc(-c3c(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc(C)c3F)c(CC#N)c2)c1F,-0.102158072
7803,CCOc1c(-c2ccc(-n3ccnc3)cc2)cc(Cl)cc1-c1c(C)nn(C)c1-c1cc(Cl)cc(-c2ccc(-n3ccnc3)cc2)c1OCC,-0.012623342
7804,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cc(C)c(-c4ccc(OCC5CCCCO5)c(-c5cc(C)c(-c6ccc(N(c7ccc(C)cc7)c7ccc(C)cc7)cc6)cc5C)c4)cc3C)cc2)cc1,-1.177936625
7805,CC1(C)c2ccccc2N(c2ccc(-c3ccc4oc(-c5cnc(N)c(-c6cc7cc(-c8ccc(N9c%10ccccc%10C(C)(C)c%10ccccc%109)cc8)ccc7o6)n5)cc4c3)cc2)c2ccccc21,-0.000802779
7806,Fc1cccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c1-c1ccc(-c2c(F)cccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nccnc12,-0.000186487
7807,CC(C)(C)OC(=O)n1ccc2cc(-c3ccc4oc(-c5sc(-c6cc7cc(-c8ccc9c(ccn9C(=O)OC(C)(C)C)c8)ccc7o6)c6c5OCCO6)cc4c3)ccc21,-2.640632737
7808,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cncc(-c5ccsc5-c5cncc(-c6ccc(-n7c8cc(OC)ccc8c8ccc(OC)cc87)cc6)c5)c4)cc3)c2c1,-5.27E-05
7809,CCOC(=O)c1cc(-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)cc(-c2cccc(OC)c2-c2cc(C(=O)OCC)cc(-c3ccc(-n4c5ccccc5c5ccc(OC)cc54)cc3)c2)c1,-0.003398384
7810,OCc1cc(-c2ccnc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)cc(-c2ccnc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)c2)c1,-0.005125459
7811,CCCCCCCCCCc1cc(-c2cc(C(F)(F)F)ccc2-c2ccc(-n3c4ccccc4c4ccc(OC)cc43)cc2)sc1-c1cc(C(F)(F)F)ccc1-c1ccc(-n2c3ccccc3c3ccc(OC)cc32)cc1,-0.03066948
7812,COC(=O)c1cc(-c2cccc(-c3ccc(N(C)C)c4ccccc34)c2)oc1-c1cccc(-c2ccc(N(C)C)c3ccccc23)c1,-0.016622812
7813,Fc1c(F)c(-c2cc(C(F)(F)F)ccc2-c2cccc(-n3c4ccccc4c4ccccc43)c2)c2nsnc2c1-c1cc(C(F)(F)F)ccc1-c1cccc(-n2c3ccccc3c3ccccc32)c1,-0.361644825
7814,COc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc1-c1cc(F)c(-c2cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)ccc2OC)c2nsnc12,-0.063686695
7815,FC(F)(F)c1ccc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)c(-c2ccc3ccc(-c4cc(C(F)(F)F)ccc4-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)cc3c2)c1,-0.001204836
7816,CCCCCCc1cc(-c2cc(Cl)cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2OCC)sc1-c1cc(Cl)cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1OCC,-0.003666211
7817,Cn1ccc2cc(-c3cc(F)cc(-c4c(F)c(F)c(-c5cc(F)cc(-c6ccc7c(ccn7C)c6)c5)c5nsnc45)c3)ccc21,-0.00430193
7818,CN(C)c1ccc(-c2c(-c3cnc(-c4sc5ccccc5c4-c4ccc(N(C)C)cc4)nc3)sc3ccccc23)cc1,-0.135885877
7819,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2cc(-c3cc(F)cc(-c4ccnc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)c4)c3N)ccn2)cc1,-0.144156961
7820,Cc1cc(-c2cccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2)nnc1-c1cccc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)c1,-0.003119907
7821,Cc1cc(-c2ccc3ncn(C)c3c2)c(C)cc1-c1ccc(/C=C/c2ccc(-c3cc(C)c(-c4ccc5ncn(C)c5c4)cc3C)cc2)cc1,-2.356988875
7822,O=C(O)CCCCCCOc1cc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc2)cc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)nc2)c1,-0.007724887
7823,Cc1ccc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c(-c2cc(F)c(-c3c(-c4ccc5c(ccn5C(=O)OC(C)(C)C)c4)ccc(C)c3F)c3nsnc23)c1F,-0.058953094
7824,CC1(C)c2ccccc2N(c2ccc(-c3cc(F)cc(-c4cccc(-c5cccc(-c6cccc(-c7cc(F)cc(-c8ccc(N9c%10ccccc%10C(C)(C)c%10ccccc%109)cc8)c7)n6)n5)n4)c3)cc2)c2ccccc21,-0.001136116
7825,c1cc(-c2ccccc2-c2ccc(-c3ccccc3-c3cccc(-n4c5ccccc5c5ccccc54)c3)nn2)cc(-n2c3ccccc3c3ccccc32)c1,-0.002845624
7826,COc1ccc2c(c1)N(c1ccc(/C=C/c3ccc4c(c3)[nH]c3cc(/C=C/c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)ccc34)cc1)c1ccccc1S2,-2.927094248
7827,N#Cc1ccc(-c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1-c1c(F)c(F)c(F)c(-c2cc(-c3cccc(N(c4ccccc4)c4ccccc4)c3)ccc2C#N)c1F,-0.000353317
7828,CCOC(=O)c1cc(-c2ccc(N(C)C)cc2)cc(-c2c(F)c(F)c(-c3c(F)c(F)c(-c4cc(C(=O)OCC)cc(-c5ccc(N(C)C)cc5)c4)c(F)c3F)c(F)c2F)c1,-0.007723758
7829,COc1ccc(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)cc1-c1ccc(-c2ccc(-c3cc(-c4ccc(-n5c6ccccc6c(=O)c6ccccc65)cc4)ccc3OC)s2)s1,-0.844858173
7830,CCCCCCCCc1cc(-c2cccc(-c3ccc(N4c5ccccc5Sc5ccc(OC)cc54)cc3)c2F)sc1-c1cccc(-c2ccc(N3c4ccccc4Sc4ccc(OC)cc43)cc2)c1F,-0.124830816
7831,COc1ccc2c(c1)N(c1ccc(-c3ccc(F)c(F)c3-c3cc(OC)c(-c4c(-c5ccc(N6c7ccccc7Sc7ccc(OC)cc76)cc5)ccc(F)c4F)cc3OC)cc1)c1ccccc1S2,-0.030073028
7832,COc1cc(-c2ccc(-n3ccnc3)cc2)cc(-c2cc(CO)cc(-c3cc(OC)cc(-c4ccc(-n5ccnc5)cc4)c3)n2)c1,-0.033327596
7833,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1ccc(-c2ccc(F)c(-c3ccc(-c4cc(-c5ccc(-n6c7ccc(OC)cc7c7cc(OC)ccc76)cc5)ccc4F)c4nsnc34)c2)cc1,-0.002204926
7834,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4cncc(-c5ccc(OCC6CCCCO6)c(-c6cncc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)c6)c5)c4)cc3)c2c1,-0.002121595
7835,Cc1cc(-c2cc3cc(-c4ccc(N(C)C)cc4)ccc3o2)c(C)cc1-c1cc2cc(-c3ccc(N(C)C)cc3)ccc2o1,-0.640647182
7836,CCCCCCCCc1cc(-c2cc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc54)cc3)cc(C(F)(F)F)c2)sc1-c1cc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc43)cc2)cc(C(F)(F)F)c1,-0.00102792
7837,COC(=O)c1cc(-c2cccc(-c3ccc(-n4c5ccc(OC)cc5c5cc(OC)ccc54)cc3)c2F)c(C(=O)OC)cc1-c1cccc(-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)c1F,-0.001291707
7838,Cc1ccc(-c2ccc3c(ccn3C)c2)c(-c2cc(F)c(-c3c(-c4ccc5c(ccn5C)c4)ccc(C)c3F)cc2F)c1F,-0.100991506
7839,COc1ccc2c3ccccc3n(-c3ccc(-c4cc(C)cc(-c5cocc5-c5cc(C)cc(-c6ccc(-n7c8ccccc8c8ccc(OC)cc87)cc6)c5)c4)cc3)c2c1,-0.033444687
7840,COC(=O)c1ccccc1N(c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6cccc(C(F)(F)F)c6)c6ccccc6C(=O)OC)cc5)cc4)c(N)c3)cc2)cc1)c1cccc(C(F)(F)F)c1,-0.438559477
7841,CC1(C)c2ccccc2N(c2ccc(-c3ccccc3-c3ccc(-c4ccccc4-c4ccc(N5c6ccccc6C(C)(C)c6ccccc65)cc4)c(CC#N)c3)cc2)c2ccccc21,-0.006151061
7842,CCCCCCN1c2ccc(/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2Sc2cc(/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)ccc21,-1.763196769
7843,Cc1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c(C)cc1-c1ccc(/C=C/c2ccc(-c3cc(C)c(-c4ccc5c6ccccc6n(-c6ccc(-c7ccccc7)cc6)c5c4)cc3C)cc2)cc1,-2.69534099
7844,CCOC(=O)c1cc(-c2ccc(-c3ccc4ncn(C)c4c3)cc2C)oc1-c1ccc(-c2ccc3ncn(C)c3c2)cc1C,-1.313066353
7845,COc1ccc2c(c1)N(c1ccc(-c3ccc(OC)c(-c4cc(C(=O)O)c(-c5cc(-c6ccc(N7c8ccccc8Sc8ccc(OC)cc87)cc6)ccc5OC)cn4)c3)cc1)c1ccccc1S2,-0.038022576
7846,Cc1c(-c2c(F)cccc2-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)ccc(-c2c(F)cccc2-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1C,-0.011390518
7847,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3cnccc3-c3ccc(-c4ccncc4-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4nsnc34)cc2)cc1,-0.00685644
7848,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4ccc(-c5cc(OC)c(-c6ccc(-c7ccc(-n8c9cc(OC)ccc9c9ccc(OC)cc98)cc7)nc6)cc5OC)cn4)cc3)c2c1,-0.000165868
7849,N#Cc1ncc(-c2sc3ccccc3c2-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1-c1sc2ccccc2c1-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,-0.027910969
7850,Cc1cc(-c2ccc(-n3c4ccc(C)cc4c4cc(C)ccc43)cc2)cc(-c2nnc(-c3cc(C)cc(-c4ccc(-n5c6ccc(C)cc6c6cc(C)ccc65)cc4)c3)s2)c1,-0.00278093
7851,COc1ccc(-c2ccc(N(C)C)c3ccccc23)c(-c2c(F)c(F)c(-c3cc(OC)ccc3-c3ccc(N(C)C)c4ccccc34)c(F)c2F)c1,-0.030210182
7852,CCOC(=O)c1nc(-c2cccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)c2C)oc1-c1cccc(-c2ccc3c(c2)c2cc(-c4ccccc4)ccc2n3-c2ccccc2)c1C,-0.060394489
7853,COC(=O)c1nc(N)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)cc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,-0.711541625
7854,CC(C)(C)OC(=O)n1nc(-c2cncc(-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)c2)nc1-c1cncc(-c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)cc2)c1,-0.006601463
7855,COc1cc(-c2ccccc2-c2ccc(-n3ccnc3)cc2)c(F)cc1-c1ccccc1-c1ccc(-n2ccnc2)cc1,-0.07949309
7856,O=C(O)c1c(-c2ccccc2-c2ccccc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)sc(-c2ccccc2-c2ccccc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c1C(=O)O,-0.006257095
7857,FC(F)(F)Oc1ccc(-c2ccccc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c(-c2ccccc2-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)c1,-0.014492483
7858,COc1cc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccccc5)cc4)c3c2)cc(-c2n[nH]c(N)c2-c2cc(OC)cc(-c3ccc4c5ccccc5n(-c5ccc(-c6ccccc6)cc5)c4c3)c2)c1,-0.054176929
7859,COC(=O)c1ccccc1N(c1ccc(-c2cccc(-c3ccc(-c4cccc(-c5ccc(N(c6cccc(C(F)(F)F)c6)c6ccccc6C(=O)OC)cc5)c4F)c4nsnc34)c2F)cc1)c1cccc(C(F)(F)F)c1,-0.004047505
7860,Cn1ccc2cc(-c3cc(-c4ccc(-c5ccc(-c6ccnc(-c7ccc8c(ccn8C)c7)c6)s5)s4)ccn3)ccc21,-0.01520337
7861,CC(C)(C)c1cc(-c2ccnc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2)cc(-c2ccnc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)c2)c1,-0.004674226
7862,COc1ccc(-c2ccc(-n3c4ccc(OC)cc4c4cc(OC)ccc43)cc2)c(-c2cc(F)c(-c3cc(OC)ccc3-c3ccc(-n4c5ccc(OC)cc5c5cc(OC)ccc54)cc3)c(F)c2)c1,-0.000434072
