branin,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
267.96560830515153,13.0,4.0,14.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,10.0,6.0,12.0,0.0,10.0,4.0,14.0,1.0,6.0,5.0,15.0,5.0
250.68950256716275,13.0,4.0,9.0,2.0,14.0,1.0,3.0,13.0,14.0,3.0,11.0,2.0,1.0,11.0,4.0,5.0,15.0,5.0,4.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,6.0,5.0,15.0,5.0
377.27894245889166,9.0,4.0,9.0,2.0,6.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,14.0,11.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,14.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,0.0
334.9419389395456,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,1.0,11.0,7.0,5.0,9.0,9.0,5.0,7.0,7.0,6.0,12.0,0.0,1.0,4.0,12.0,1.0,6.0,5.0,15.0,5.0
277.61952030881383,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,11.0,11.0,14.0,2.0,1.0,11.0,4.0,5.0,5.0,5.0,8.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,3.0,15.0,5.0
197.23862768711575,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,10.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
356.11376789826534,9.0,4.0,9.0,15.0,7.0,7.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
310.2276198202859,13.0,4.0,8.0,2.0,6.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,1.0,7.0,4.0,6.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
280.6443898954124,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,11.0,14.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
320.64933680522046,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,14.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
375.6565361104561,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,11.0,1.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
299.4902650800234,3.0,4.0,9.0,1.0,7.0,1.0,3.0,9.0,14.0,11.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
255.72234197120713,9.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
255.2961596827548,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,3.0
400.71964966171055,0.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,5.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
346.1099972419997,13.0,4.0,9.0,2.0,7.0,12.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,15.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,2.0,5.0,15.0,5.0
235.55578645870827,13.0,4.0,9.0,2.0,7.0,3.0,3.0,9.0,14.0,3.0,14.0,2.0,14.0,11.0,4.0,5.0,10.0,5.0,5.0,6.0,7.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
324.968000500824,13.0,4.0,9.0,2.0,7.0,12.0,3.0,9.0,14.0,3.0,14.0,4.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
219.04082019573025,13.0,4.0,9.0,2.0,6.0,11.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,15.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,3.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
207.86349966338582,13.0,4.0,9.0,2.0,6.0,6.0,3.0,9.0,14.0,3.0,14.0,2.0,14.0,7.0,3.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
268.72208008763397,9.0,4.0,9.0,2.0,7.0,11.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,11.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
271.9818873507351,13.0,4.0,9.0,2.0,7.0,12.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,9.0,7.0,5.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,9.0
308.7573872237204,13.0,9.0,9.0,2.0,7.0,7.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
251.04408644075812,13.0,4.0,9.0,2.0,7.0,3.0,3.0,9.0,4.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
259.2582967437489,13.0,4.0,9.0,2.0,7.0,12.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,15.0,4.0,5.0,9.0,5.0,8.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,8.0,1.0,15.0,5.0,14.0,5.0
214.53898930408945,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,0.0
409.44820099099496,13.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,8.0,15.0,12.0,1.0,15.0,5.0,15.0,0.0
390.6051137382561,2.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,10.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,11.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,8.0
205.0903233471997,9.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,3.0
380.6662918668719,9.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,7.0,14.0,15.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
281.3660753196656,9.0,4.0,9.0,2.0,7.0,7.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,8.0,15.0,7.0
218.04768138341979,9.0,4.0,9.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,7.0,5.0,9.0,6.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
205.4838917716404,9.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,11.0,7.0,5.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
298.789345855958,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,11.0
202.57648970079197,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,14.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,7.0,12.0,1.0,14.0,5.0,15.0,5.0
234.81318919273372,13.0,4.0,9.0,2.0,9.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,3.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
193.6944193008616,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,15.0,4.0,5.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,7.0
207.12041510411774,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,15.0,4.0,5.0,9.0,6.0,5.0,2.0,10.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,2.0
348.8357727313294,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,14.0,15.0,5.0
331.5182261757503,13.0,9.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,1.0,7.0,12.0,1.0,15.0,5.0,15.0,5.0
416.76075951490725,3.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,3.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,2.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,7.0
265.9805977571362,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,14.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,14.0,6.0,12.0,0.0,7.0,7.0,12.0,1.0,15.0,3.0,15.0,5.0
298.7574269238371,13.0,9.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,6.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,6.0,5.0,15.0,0.0
292.0974134826394,13.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,14.0,11.0,3.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,0.0
287.2277429263402,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,4.0,3.0,14.0,2.0,14.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
437.9012417022093,2.0,4.0,9.0,2.0,6.0,12.0,3.0,9.0,4.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,11.0,4.0,12.0,1.0,2.0,5.0,15.0,5.0
310.09367153659815,2.0,4.0,9.0,2.0,7.0,11.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,14.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,13.0,4.0,12.0,1.0,6.0,5.0,15.0,5.0
397.44917447866356,13.0,4.0,9.0,15.0,6.0,11.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,15.0,4.0,5.0,9.0,5.0,5.0,9.0,7.0,6.0,12.0,0.0,7.0,7.0,14.0,1.0,15.0,5.0,15.0,5.0
218.02099848030906,13.0,4.0,13.0,2.0,7.0,6.0,3.0,13.0,14.0,3.0,14.0,2.0,1.0,14.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,3.0,4.0,8.0,1.0,15.0,5.0,15.0,5.0
229.68060635596194,5.0,4.0,8.0,2.0,7.0,6.0,3.0,13.0,14.0,3.0,14.0,2.0,1.0,15.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,2.0,5.0,15.0,5.0
367.292028997992,13.0,4.0,9.0,2.0,7.0,11.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,1.0,4.0,14.0,1.0,6.0,5.0,15.0,5.0
221.2798480810496,14.0,4.0,9.0,2.0,7.0,6.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,14.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,2.0,5.0,15.0,5.0
327.9314470048784,13.0,4.0,9.0,2.0,6.0,14.0,4.0,13.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
431.7152037488364,0.0,4.0,9.0,2.0,7.0,12.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,7.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,7.0,1.0,15.0,5.0,15.0,5.0
255.26732100082148,13.0,4.0,9.0,2.0,6.0,6.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,9.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,7.0,12.0,1.0,15.0,8.0,15.0,5.0
377.22678691584935,2.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,11.0,7.0,4.0,14.0,1.0,6.0,5.0,15.0,5.0
169.42244110898605,14.0,4.0,9.0,2.0,7.0,6.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,4.0,6.0,12.0,0.0,7.0,4.0,8.0,1.0,15.0,5.0,15.0,5.0
410.12124257486045,0.0,4.0,9.0,2.0,6.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,8.0,0.0,7.0,4.0,8.0,1.0,15.0,5.0,15.0,5.0
520.0823914579346,0.0,4.0,9.0,2.0,7.0,15.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,6.0,9.0,5.0,5.0,2.0,15.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
199.9317054389648,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,10.0,5.0,15.0,5.0
372.9396482569071,14.0,4.0,9.0,2.0,6.0,7.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,2.0,1.0,6.0,5.0,15.0,5.0
219.6868138622874,9.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
397.7330464958997,0.0,4.0,9.0,2.0,11.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,7.0,6.0,12.0,0.0,7.0,4.0,7.0,1.0,15.0,5.0,15.0,5.0
178.35531516249233,9.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,12.0,4.0,5.0,9.0,5.0,5.0,9.0,7.0,6.0,12.0,0.0,7.0,4.0,14.0,1.0,15.0,5.0,15.0,5.0
249.1405911540015,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,6.0,5.0,15.0,1.0
217.1048095607538,15.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,11.0,3.0,14.0,2.0,1.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,14.0,6.0,12.0,0.0,13.0,4.0,12.0,1.0,8.0,5.0,15.0,5.0
493.14731896987513,1.0,4.0,9.0,2.0,7.0,6.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,1.0,4.0,5.0,9.0,6.0,5.0,2.0,10.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
346.04842059268725,2.0,4.0,9.0,2.0,7.0,15.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,14.0,4.0,5.0,9.0,5.0,5.0,7.0,15.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
327.6793259691282,9.0,9.0,9.0,2.0,7.0,7.0,3.0,9.0,14.0,3.0,14.0,2.0,1.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,3.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
396.68067616537826,14.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,15.0,12.0,1.0,6.0,5.0,15.0,5.0
247.14949292267616,13.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,0.0,7.0,4.0,7.0,1.0,2.0,5.0,15.0,5.0
280.9214079871107,13.0,4.0,5.0,2.0,7.0,1.0,4.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,7.0,1.0,15.0,5.0,15.0,5.0
238.64418947361307,13.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,13.0,4.0,7.0,1.0,10.0,5.0,15.0,5.0
201.17818886493538,13.0,4.0,9.0,2.0,7.0,1.0,3.0,7.0,14.0,3.0,14.0,3.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,8.0,4.0,12.0,1.0,6.0,5.0,15.0,5.0
394.67921854218105,13.0,4.0,9.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,8.0,11.0,4.0,2.0,9.0,5.0,5.0,2.0,1.0,6.0,12.0,0.0,7.0,4.0,7.0,1.0,2.0,5.0,15.0,5.0
313.05519516096666,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,5.0,6.0,12.0,10.0,8.0,4.0,14.0,1.0,6.0,5.0,15.0,5.0
250.7712118406423,9.0,4.0,9.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,7.0,11.0,4.0,5.0,9.0,6.0,5.0,2.0,6.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
222.83929295837333,2.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,3.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,3.0,12.0,0.0,8.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
462.6520389946117,0.0,4.0,5.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,14.0,2.0,4.0,11.0,4.0,5.0,9.0,5.0,5.0,2.0,1.0,6.0,12.0,0.0,8.0,4.0,14.0,1.0,6.0,5.0,15.0,5.0
262.0814992401954,13.0,4.0,9.0,2.0,7.0,1.0,3.0,13.0,14.0,3.0,14.0,2.0,15.0,11.0,4.0,5.0,9.0,6.0,5.0,2.0,7.0,1.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
187.9744454565374,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
264.3125077595121,13.0,4.0,9.0,2.0,7.0,6.0,3.0,9.0,14.0,3.0,12.0,2.0,3.0,11.0,4.0,5.0,9.0,9.0,5.0,5.0,10.0,6.0,12.0,5.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,3.0
237.50873093346635,13.0,4.0,9.0,2.0,7.0,6.0,3.0,5.0,14.0,0.0,12.0,2.0,15.0,7.0,4.0,5.0,9.0,5.0,5.0,2.0,7.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,3.0
214.42695155609448,13.0,4.0,12.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,12.0,2.0,3.0,11.0,4.0,5.0,7.0,5.0,5.0,11.0,7.0,3.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
361.8789650586955,13.0,4.0,1.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,7.0,2.0,5.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,13.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
236.96290651697035,5.0,4.0,8.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,11.0,5.0,5.0,7.0,5.0,8.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
190.71558972711412,13.0,4.0,8.0,2.0,6.0,1.0,3.0,9.0,14.0,3.0,12.0,2.0,3.0,7.0,7.0,5.0,7.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,3.0
225.7586788614086,13.0,4.0,8.0,2.0,11.0,6.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,5.0,3.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,2.0
186.72238986919902,13.0,4.0,8.0,2.0,6.0,6.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,7.0,5.0,9.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,0.0,12.0,1.0,15.0,5.0,15.0,3.0
246.05613404412932,9.0,4.0,8.0,2.0,6.0,6.0,3.0,13.0,4.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,7.0
227.69839532620568,13.0,4.0,8.0,2.0,6.0,1.0,3.0,13.0,14.0,3.0,10.0,2.0,3.0,7.0,4.0,5.0,9.0,6.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
474.1679823768112,0.0,4.0,8.0,2.0,6.0,1.0,3.0,9.0,4.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,7.0,6.0,5.0,7.0,5.0,14.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
275.5382153627676,3.0,4.0,8.0,2.0,6.0,6.0,3.0,13.0,4.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,9.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,7.0
311.14056756589207,13.0,4.0,8.0,2.0,6.0,1.0,11.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,11.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,7.0
195.17954397362462,13.0,4.0,8.0,2.0,11.0,6.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,4.0,5.0,7.0,5.0,5.0,7.0,8.0,3.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
397.3274771762919,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,2.0,3.0,3.0,7.0,7.0,5.0,11.0,5.0,4.0,7.0,5.0,6.0,12.0,0.0,7.0,15.0,12.0,1.0,15.0,5.0,15.0,5.0
230.90054163739774,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,12.0,2.0,3.0,7.0,4.0,5.0,11.0,5.0,5.0,9.0,5.0,6.0,12.0,0.0,7.0,1.0,12.0,1.0,15.0,5.0,15.0,5.0
265.2474282024149,2.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,12.0,2.0,3.0,7.0,4.0,5.0,10.0,5.0,15.0,7.0,5.0,6.0,12.0,0.0,7.0,7.0,12.0,1.0,15.0,5.0,15.0,3.0
306.1606626364844,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,4.0,2.0,3.0,7.0,4.0,5.0,11.0,6.0,4.0,7.0,5.0,6.0,12.0,0.0,7.0,11.0,12.0,1.0,15.0,5.0,15.0,3.0
356.18025488148845,13.0,4.0,8.0,2.0,7.0,1.0,3.0,9.0,14.0,3.0,12.0,3.0,3.0,7.0,4.0,5.0,11.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,15.0,12.0,1.0,15.0,5.0,15.0,5.0
371.45042671157114,13.0,4.0,8.0,2.0,7.0,1.0,3.0,7.0,14.0,3.0,7.0,2.0,3.0,7.0,0.0,5.0,2.0,5.0,5.0,7.0,5.0,8.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,5.0,15.0,5.0
173.29162797597414,13.0,4.0,8.0,2.0,14.0,1.0,3.0,9.0,14.0,3.0,7.0,2.0,3.0,7.0,7.0,5.0,10.0,5.0,5.0,7.0,5.0,6.0,12.0,0.0,7.0,4.0,12.0,1.0,15.0,3.0,15.0,5.0
